Views,Comments,Shares,Likes,Bookmark,Duration,Link to TikTok,Caption,Transcripts,Hashtags,Cover Image,Audio,Date Posted
"9,153",18,56,542,322,53,https://www.tiktok.com/@mattfarmerai/video/7400648663908863238,Jimeng - A New AI Video Generator by ByteDance! ?? #technews #ai #aivideo #generativeai #openai #aitools ,"We have another open AI store competitor that generates amazing AI
videos. TikTok's parent company
ByteDance is launching a new app called Jemung AI in China,
which enables users to create short videos using text prompts.
It can generate up to 5 second videos
and you can easily control the camera movements and adjust the speed.
Overall, it looks impressive.
I wouldn't say it's sore quality,
but still great to have another AI
video generator that you can actually use.
Gmung is now available on the App Store for Chinese users.
I wasn't able to sign up,
but of course when I get access I'll do an in depth review.
If you happen to be in China,
you can subscribe to gmung and make about 168 videos per month
at a cost of sixty nine yen,
which is about nine dollars and sixty five cents US or 659 Yan a year,
which is around $92 US. Like and follow for more AI.","technews, ai, aivideo, generativeai, openai, aitools",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/dc6b5c6199ae46e68da80ed6fc8c117f_1723097807?lk3s=81f88b70&x-expires=1724050800&x-signature=YEybOsE7mxSfAbt%2B4v3fO7gF0rY%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o8fBeEGasx1CaLT0NSqjWzSoggSoCxuw4fEMIJ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Mzk4aDU6Z2dlNGY0ODtkZEBpanRuZWs5cm45dDMzNzU8M0A2MzAxMzA2NTIxNWAtYi4vYSNpMTAvMmRjMm5gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884071&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=848ca41e3e842f4b55bd6e769266cad2&tk=0,8/7/2024
"7,476",28,31,328,67,89,https://www.tiktok.com/@mattfarmerai/video/7400232708313566469,Figure has Launched The Worlds Most Advanced Humanoid Robot - FIGURE 02 ?? #robotics #humanoid #ai #ainews #technews ,"The world's most advanced humanoid robot was just launched by figure
and it looks insane. They updated everything.
Check out this release video.
So I'm gonna go ahead and add a little bit of color.
It still has a weird robot walk,
but it has more advanced hands, feet,
50% additional run time
and they already have it working at the BMW factory. Insane.
When humanoid robots become affordable,
would you buy one? I want all of them.
Like and follow for more AI.","robotics, humanoid, ai, ainews, technews",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/197161e57cd94e62a5c3199e64f67996_1723000953?lk3s=81f88b70&x-expires=1724050800&x-signature=2GhXDcvP1VaEjoo0%2FgqUtnHIb3Y%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oEQWBvzfKiGkMI6BUQzoiAsyIwEXBXZrqgXBJd/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NWhmNWZlZTg6ZmkzNzM0NUBpajQ4ZW05cnlodDMzNzU8M0A0MWI2YDVfNjMxX15iNDJhYSNpZi5eMmRrZG1gLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884107&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=992893b713029d5700e42b628b28b779&tk=0,8/6/2024
"52,600",44,495,"1,782","1,812",59,https://www.tiktok.com/@mattfarmerai/video/7399081507039579398,Top Free AI Image Generators ?? #aitools #ai #leonardoai #dezgo #ideogram #stablediffusion #midjourney #aiart #aiartcommunity #aiartwork #artificialintelligence ,"The best AI image generators you can use for free.
No. 1, ideogram,
one of the best AI image generators.
Beautiful images, amazing prompt adherents and insane text capabilities.
Comes with 10 free images per day.
No. 2, Leonardo AI.
This is my preferred mid journey alternative.
Beautiful creative images.
This company constantly releases new models
and it comes with free daily generations.
Check it out. No. 3,
Bing Image Creator.
It gets you access to the Dolly 3 image generator for free.
Only three
makes very good images and one of the best for prompt adherents.
You get over 25 fast generations per day
and almost unlimited slow generations.
No. 4, Playground 2.5.
This one is really good. Fantastic generator,
beautiful images and it comes with 50 free generations per day.
Crazy. No. 5, Desko,
unlimited free generations and an entire AI image generation suite.
I've made a video reviewing all of these generators and more.
So like and follow to check them out.","aitools, ai, leonardoai, dezgo, ideogram, stablediffusion, midjourney, aiart, aiartcommunity, aiartwork, artificialintelligence",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/da3fde2a1a424e90833dfaf5570b2485_1722732919?lk3s=81f88b70&x-expires=1724050800&x-signature=3dCtbzp5WitVz8MHWLBSCL1Umko%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/owXjQ2Lv15StXMbuCdGEYLXhTeNg0CeoLaIreZ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ODY3Ozo1ZGVlOjgzZjtpZEBpajlxcXI5cndndDMzNzU8M0AwMS9fMzRhNjUxYS1iYV8yYSNhMDNjMmRrL2tgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884077&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=424fbac6079ecd3fc1d4e0deacbed467&tk=0,8/3/2024
"10,700",28,44,543,182,68,https://www.tiktok.com/@mattfarmerai/video/7398827090788748550,MidJourney Released A New AI Image Generator Model V6.1 ??? #midjourney #aiart #aiartcommunity #aitools #technews ,"Midjourney just released a new image generation model,
version 6.1. They say it has more coherent images,
better image quality, improved text accuracy,
and lots of other improvements.
Is it any good? I'm gonna find out right now.
Starting with my typical prompt.
Looks good. The slight upgrade,
great details. It journey is really the best for creativity.
Now testing prompt adherence using my prompt,
a bear standing on a chair holding a duck.
When I tested version 6, it failed all of them.
This version got 1 out of 4.
Not bad. Next test,
let's see if it can generate simple text.
A futuristic robot holding a sign that says help. Bam.
No issues with simple text.
Trying advanced text, like and follow Matt Farmer AI,
one out of 4 were correct,
which is an improvement in advanced text.
The last test is realism.
Midjourney has always been one of the best models for realism.
I wouldn't say it's improved much,
maybe in the image details.
Overall, it's an upgrade.
It seems to perform slightly better in all types of generations.
You want to sign up, go to midjourney.
Com. Plan
start at just $10 per month and like and follow for more AI.","midjourney, aiart, aiartcommunity, aitools, technews",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f0020d5aef4340b799383f5deb9793fb_1722673682?lk3s=81f88b70&x-expires=1724050800&x-signature=oKafp4VDCi4Ndm0lpmA%2FXZEG9Us%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oc6tsMChiUJqlLjCvt2qiQgpSth3AMEIQZBB3/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OjMzZ2YzMzw1OjVmaTppZkBpajZwNnE5cjd4dDMzNzU8M0BgM2EvLjAxNjYxLV4xYTY2YSMybzJkMmRraGpgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884086&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=4c047c2033430817e97cf169cc7aba83&tk=0,8/3/2024
"32,300",34,473,"1,782","1,945",58,https://www.tiktok.com/@mattfarmerai/video/7398557717381598469,Create Virtual Influencers with RenderNet in Seconds ?? #aitools #aicharacter #aiinfluencer #aiart #ai @RenderNet ,"This AI tool lets you create virtual influencers in seconds.
Render net not only makes this possible,
they have an entire suite for generating consistent characters
with images and video. One of the hardest things to do right now in AI
is creating consistent characters,
which is required
if you want to make virtual influencers or virtual brand ambassadors.
This tool makes it easy. Let me show you.
First, go to studio,
create a model in the models tab,
select the style. Now put in a prompt. Bam.
Now we can put the character in any scene using the face lock feature.
Upload the picture at a prompt.
Bam, the character is now in the desert.
You can even do video face swaps
and they've recently added narrator
where you can produce lip synced videos of any character
with life like voices and expressions that support over 25 languages.
Insane. It is free to create an account
and pay plans start at just $19 per month.
Sign up at rendernet dot AI
like and follow for more AI.","aitools, aicharacter, aiinfluencer, aiart, ai",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ccc6c26b31b148e5b3468adbca798af8_1722610964?lk3s=81f88b70&x-expires=1724050800&x-signature=xxaW6n8W63%2BOjExa3IWMjR5LBkw%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ooB6sRfqOcynziNKj8zABJk5iVMg9I1oEniBk9/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZTU8OGU6PDtpMzk3ZDM2Z0BpamxsZ205cjdpdDMzNzU8M0BgNjYuM2NgNTAxYjYwMS8vYSNwY19xMmRzXmpgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884076&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=89766cb8ec245c2ce0166ac0b682e332&tk=0,8/2/2024
"61,500",60,368,"2,085","1,524",63,https://www.tiktok.com/@mattfarmerai/video/7398398271212752134,Flux a New AI Image Generator Just Released! #aiart #ainews #aiimages #ai #aiartist ,"A new AI image generator just released and it's incredible.
It is from Black Forest Labs in the model is called flux.
My opinion, it's already one of the top generators in the market.
Let's try it out. The first test using my standard prompt.
Bam. Amazing images.
Had no issues at all. Let's test its text abilities.
More advanced text. Subscribe to Matt Farmer AI. Bam.
Nailed it. Wow.
Alright, I guess we need an even more advanced text test.
Describe to Matt Farmer AI the grandmaster AI champion of the world.
Okay, it didn't work with very long text.
Now my test for prompt adherence.
A bear standing on a chair holding a duck.
Alright, it got close but it was able to adhere to my other prompts.
And the last test realism.
Wow. It creates incredibly realistic amazing images.
Okay, so it's very creative.
Realism is spot on.
PEX is the best in the industry and prompt adherence is decent.
If you wanna try it out,
you can test Flux Pro using this inference on a replicate at this URL
like and follow for more AI.","aiart, ainews, aiimages, ai, aiartist",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3985a6adec164fc798be32f4f34256d3_1722573840?lk3s=81f88b70&x-expires=1724050800&x-signature=aPM4iq7TaAZ%2BChyVPo%2BfzIRqHFk%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oEl0IuwWgg1TEgoBNHweWaL5oUCsSMeZCLfMGG/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=PGdlZTxmNTdmNzY6OGk5NEBpajU7c3c5cjc5dDMzNzU8M0BjXmIxYWE2NjMxMjQtYF8tYSNtXmFhMmRrNWpgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884081&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=cf98d40a787d19f77511aeac51fd9bea&tk=0,8/1/2024
"11,000",40,45,566,149,68,https://www.tiktok.com/@mattfarmerai/video/7398034892468145414,GPT-4o Long Output is a Huge Advancement in AI #llm #openai #gpt4o #gpt4olong #ainews #ai ,"Opening I made an absolutely huge advancement in large language models.
They are now offering an experimental version of GPT 4
o with a maximum of 64K output tokens per request.
That's around 48,000 words.
Output tokens are the amount of data and L
L m can output from a request.
We have seen very little advancements in this since G b t 3.5 turbo
the default for G b t 4 o only supports 4,096
and G b t 4 o mini supports 16K output tokens.
To compare this to other models
quad 3.5 Sunnet has 4,096 but they have a beta that outputs 8,192.
Lama 3.1 has 4,096 output tokens.
So
64K is a massive jump and opens up a ton of long output applications.
I feel like they're just stitching together multiple
outputs in the background
but it's still good to see advancements in this number.
This new experimental model also has increased costs
at $6 per million input tokens
and $18 per million output tokens.
I've not got access yet but as soon as I do
I will put it to the test
like and follow so you don't miss that video.","llm, openai, gpt4o, gpt4olong, ainews, ai",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/866e505ed8f44bf88bf14e7d7a70662b_1722489236?lk3s=81f88b70&x-expires=1724050800&x-signature=KhdJm68zKGCwNvtXgD7U96nRG%2BE%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ocJOLBT9C6DM8QZmwxJFEmUqIB6fUBmr4QDGUf/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Nzw3Mzo8aDo8OzhlOGQ3OkBpM3ZveHc5cjdrdDMzNzU8M0BeLi8uYTJhNjMxMC9gYTVfYSNsNmtjMmRzZ2lgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884086&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=5fc86a4612187cb6d0abb11b5fdc9922&tk=0,7/31/2024
"9,727",16,81,456,206,55,https://www.tiktok.com/@mattfarmerai/video/7397725973602602246,NVidia Visual AI Agent was Demoed at Siggraph 2024 ?? #ainews #technews #aiagent #ai #nvidia #nim ,"Get ready for AI
agent managers to micromanage everything you do at work.
And video just showed off its new visual AI Agent powered by Nvidia
Nim. They just demoed it at sigraf 2,024
and have a feeling this won't just be used for safety.
The first example is a video feed where it asks,
is there a robot? And it responds, yes,
there is a robot in the image
being used to transport items in a warehouse.
Next test was simple as well.
What color is the forklift?
Had no issues with it. Red.
The next test, are people wearing PPE?
Agent is able to figure that out
no problem. In the last test,
we start to see the real purpose.
What are the people doing?
And it was able to outline exactly what they were working on.
Only a matter of time before it starts to tattle on us,
like, what is Matt doing at his desk?
And the agent will respond,
sleeping while using a mouse wiggler.
What do you think this new tech will be used for?
Like and follow for more AI.","ainews, technews, aiagent, ai, nvidia, nim",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cdbcb4b568a0422998571aaf6dc359d7_1722417308?lk3s=81f88b70&x-expires=1724050800&x-signature=aJ%2FpIcOIhVplNTuKMtY8LLmOCJQ%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/okKoKfAq0gNTDqiMNgeEEeCSACVFIFIrN7E6ky/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Njg3ZDRoNTY5ZDk0OTxoZUBpM3U2ZHg5cjozdDMzNzU8M0BeYTJjLV5hXi8xMWBgYC8yYSMyNnBxMmRrLmlgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884073&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=4582114c12c2392877dba2aec5197579&tk=0,7/31/2024
"10,900",15,93,547,471,55,https://www.tiktok.com/@mattfarmerai/video/7397601369940593925,CLAID AI - Generate Product Images with AI! ?? #ai #artifialintelligence #marketing #digitalmarketing #business #tool #websitesyouneed ,"Great, beautiful product photos with AI.
I've done marketing for over 16 years
and I'm always looking for a new AI tool that makes it easier.
Played AI makes unbelievable product images and has tons of features
like AI generated backgrounds,
adding shadows, enhance an upscale,
resize and extend correct colors,
remove background and more.
Let me show you how it works.
I have a shoe that I generated on idiograph.
Next step is to remove the background.
Now I can generate AI backgrounds.
Click on generate from text,
select where you want to place the product in the scene.
Let's put the shoe on a road in the middle of the desert at night.
Looks good. Next step is to enhance the image and lastly
throw in a color correction.
Damn AI generated product images are getting insanely good.
Played is free to sign up and comes with 5 free product generations.
Paid plants start at just $19 per month.
Like and follow for more AI.","ai, artifialintelligence, marketing, digitalmarketing, business, tool, websitesyouneed",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9b1e96c2fac74ede9c163eb842377228_1722388295?lk3s=81f88b70&x-expires=1724050800&x-signature=MNNwDeRzO8gLB1Y%2BjgS10WRUZqA%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oAQcHxeNGYFp2Tw6EfLbSXTVlCerNACQIkg3oU/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NzNmNztkZTQ2NDZoOzo0aEBpamx2cXY5cmxydDMzNzU8M0AzNDAtLzE0X2MxLS81M2IwYSNxc2IuMmRrcmhgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884073&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=530bc58ecf622e8c0900fb95879c1029&tk=0,7/30/2024
"67,200",233,936,"3,354","1,177",87,https://www.tiktok.com/@mattfarmerai/video/7397307361024642310,NVidia Demos OpenUSD Generative AI Models during Siggraph 2024 ?? #ainews #technews #3dmodeling #3dai #ai #nvidia #nim ,"In video showed some insane demos during SIGRAF2024.
This one will blow your mind.
Generative AI models in Nim Micro Services for open USD language,
geometry, physics and materials.
Check this out. Build me a table in an empty room
surrounded by chairs in a busy restaurant.
Build me a table with tacos and bowls of salsa
in the morning light.
Build me a car on an empty road surrounded by trees.
Buy a modern house.
Build me a house with hills in the distance
and bales of hay in the evening sun.
Build me a tree in an empty field.
Build me hundreds of them in all directions
with bushes and vines hanging in between.
Build me a giant rainforest with exotic flowers and rays of sunlight.
Imagine just being able to command 3D environments like that.
Who needs real life anymore?
Like and follow for more AI.","ainews, technews, 3dmodeling, 3dai, ai, nvidia, nim",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/899c740fada645a1ae693ea7e1c4d754_1722319844?lk3s=81f88b70&x-expires=1724050800&x-signature=8sxyA%2Ft2g%2Bt6lfHv8y7vhJJ%2BK2c%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ogVgfBAeQAfhIoRJWR1Y4KwM8fSvgrBACjl1Ye/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aTU2Omk5ZGVnOTs5OzxpN0BpM2V4NHk5cnM7dDMzNzU8M0AtNjMzY181NjUxLzMwMDU0YSNgLXFwMmRzNGhgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884105&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=fe74b37ca4ea0e0c9133f7aa5f67ffee&tk=0,7/29/2024
"9,047",19,24,400,193,68,https://www.tiktok.com/@mattfarmerai/video/7396908126705880325,Mistral Large 2 a New Foundation Model That Competes With Llama 3.1 #llm #ainews #aitools #ai #openai #mistral ,"A day after Lama 3.1 came out,
Mistral dropped a new large language model called large 2.
This is the second generation of Mistral's flagship model.
They claim massive improvements in code,
math logic, multi language support and function calling.
It has only 123 billion parameters compared to Lama three point ones
405 billion, so almost one quarter of the size.
How does it compare in the main large language model benchmark,
which is quite honestly a trash way of evaluating models at this point?
It scored 84%, slightly under llama three point ones,
88.6% coding. Looking at the humanaval benchmark,
it takes the win,
even scoring close to GPT 4 o and outscoring Claude 3.5 sonnet.
They also claim its tool use in function calling
outscores every other LLM.
The context length is 128 k.
It supports over 80 programming languages and dozens of languages.
If you want to try it, you can use it on Mistrose Le Chat at this URL
or if you have enough memory,
you can download the model and waits from hugging face.
But it comes with no commercial rights.
Like and follow for more AI.","llm, ainews, aitools, ai, openai, mistral",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f79bc39399204b7b8f546a96d343348a_1722226889?lk3s=81f88b70&x-expires=1724050800&x-signature=9kuSj74fl4ai6Z1bXZHXg%2FBUeSQ%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o8eTQoG3eCV2eCRnKvCFYswGggLNCNEjTlGSEI/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aDRmZzk0Ozc1Zzk7NDs3ZkBpamxqd2o5cmxrdDMzNzU8M0BgYS9fMmMyNi8xNGNgMTMxYSNrZjBqMmRrZWdgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884086&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=dfeea75c8d150896431b2e9e8681414a&tk=0,7/28/2024
"21,000",32,263,"1,191","1,015",67,https://www.tiktok.com/@mattfarmerai/video/7396215761938681093,PhotoMaker V2 - Generate AI Imagers with YOUR Face #aiart #aiinfluencer #aiartist #ai #technews #deepfake ,"This AI tool can generate insane AI images using your face
and it's completely free.
Photo Maker version 2 just came out and it got a massive upgrade.
Let's try it out. First step is to add some photos of yourself.
Next, choose the style template
starting with no style. Then make a prompt.
You need to add IMG to make it work. Okay.
First results are borderline offensive, honestly.
Learning how to work with AI
tools significantly increases the quality and consistency of outputs.
Now changing up the settings,
giving myself an afro in a cyberpunk city.
Damn. Putting myself in a space suit with a galaxy background.
Ha, there we go.
Much better. Long hair,
muscular in a jungle. Yeah,
this tool is awesome. Now is a spartan warrior.
Ha, nailed it.
You can install Photo Maker version 2 locally on your computer
using Pinocchio Dot Computer
or use it free on hugging face at this URL.
But if you're looking to create your own AI influencer,
I have a paid tool that will blow your mind.
I'm doing a video on it next week,
like and follow so you don't miss it.","aiart, aiinfluencer, aiartist, ai, technews, deepfake",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7fa7b82dc9604463a635255191786f17_1722065687?lk3s=81f88b70&x-expires=1724050800&x-signature=6W5J4hJHkUuR8UUW2ObDNCLxubY%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oIlPq1sZAjBoGVS8B8IQCQxKqMrSiFJQUkCSi/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ODhmNjNlNTo7NDU5aGU2NUBpM2VsNG85cjlkdDMzNzU8M0AzYTReLy8xNTAxNi1gNDYvYSM2aWFyMmQ0M2ZgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884085&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=fe1cf4015998adf091deda17ad8461e5&tk=0,7/27/2024
"18,100",41,178,984,664,81,https://www.tiktok.com/@mattfarmerai/video/7395821315317452038,Udio 1.5 AI Music Generator Has Just Released and Its Insane! ?? #aimusic #aitools #technews #musicnews #ai ,"Audio has released version 1.5 of its AI Music generation platform,
marking a significant leap towards professional grade AI
assisted music production.
The company highlights improved clarity,
instrument separation and coherence of 48 kilohertz stereo tracks.
They release some samples of version 1 versus version 1.5.
Here they are. Version one
now version 1.5. Loving you Tonight.
Bam. Yeah,
1.5 is even better. Wow.
The internet is split though.
What one is better, Udi or Suno AI?
Personally, I think the latest update puts Udi on top.
Let me know in the comments what you think is the better generator,
udio or Suno AI? Udio is still free to use.
It comes with 10 credits per day.
You can sign up at udio.com.
Paid playing Certa, just $10 per month.
Like and follow for more AI.","aimusic, aitools, technews, musicnews, ai",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8206f0bb398a4c72a97c23cbb3a83f68_1721973847?lk3s=81f88b70&x-expires=1724050800&x-signature=BYCbeRTzKD51ax0Qd5oFZcOZRpU%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oY3CGbwISPZiBQBMWvSnIq8DHUPljvBiQAMq8/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thmrw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=M2dpOTg3ZjtmZTs5N2U5O0BpampmdHY5cnBtdDMzNzU8M0BjMDI0MWE2NTMxLl82Xi41YSNrZWRhMmRrbGVgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1723884099&l=202408170740179DAC69532CFE07773ABC&ply_type=3&policy=3&signature=dd4a34076361950a5e8780e7d530b8a7&tk=0,7/25/2024
